-20.9775 -20.9567 -20.9358 -20.9191 -20.9008 -20.8798 -20.8596 -20.8437 -20.8225 -20.8017 -20.7854  -20.764 -20.7454  -20.726 -20.7044 -20.6871 -20.6654 -20.6475 -20.6257 -20.6072 -20.5872 -20.5662 -20.5467 -20.5267 -20.5045 -20.4843 -20.4637 -20.4427 -20.4215    -20.4 -20.3782 -20.3571 -20.3347 -20.3121 -20.2897  -20.267 -20.2439 -20.2206  -20.197 -20.1846 -20.1804 -20.1761 -20.1719 -20.1676 -20.1634 -20.1693 -20.1922 -20.2136 -20.2316 -20.2453 -20.2525 -20.2525 -20.2453 -20.2316 -20.2136 -20.1922 -20.1693 -20.1634 -20.1676 -20.1719 -20.1761 -20.1804 -20.1846  -20.197 -20.2206 -20.2439  -20.267 -20.2897 -20.3121 -20.3347 -20.3571 -20.3782    -20.4 -20.4215 -20.4427 -20.4637 -20.4843 -20.5045 -20.5267 -20.5467 -20.5662 -20.5872 -20.6072 -20.6257 -20.6475 -20.6654 -20.6871 -20.7044  -20.726 -20.7454  -20.764 -20.7854 -20.8017 -20.8225 -20.8437 -20.8596 -20.8798 -20.9008 -20.9191 -20.9358 -20.9567 -20.9775
-20.9699 -20.9492 -20.9338  -20.915 -20.8941  -20.874 -20.8587 -20.8377 -20.8167 -20.8013 -20.7801 -20.7591 -20.7427 -20.7213 -20.7042 -20.6829 -20.6641 -20.6437 -20.6251 -20.6038 -20.5852 -20.5632  -20.544 -20.5245 -20.5036 -20.4822 -20.4618  -20.441   -20.42 -20.3987 -20.3771 -20.3562 -20.3339 -20.3121 -20.2892 -20.2667 -20.2437 -20.2204 -20.1969 -20.1773 -20.1734 -20.1696 -20.1657 -20.1618 -20.1579 -20.1692 -20.1921 -20.2132 -20.2308 -20.2442 -20.2508 -20.2508 -20.2442 -20.2308 -20.2132 -20.1921 -20.1692 -20.1579 -20.1618 -20.1657 -20.1696 -20.1734 -20.1773 -20.1969 -20.2204 -20.2437 -20.2667 -20.2892 -20.3121 -20.3339 -20.3562 -20.3771 -20.3987   -20.42  -20.441 -20.4618 -20.4822 -20.5036 -20.5245  -20.544 -20.5632 -20.5852 -20.6038 -20.6251 -20.6437 -20.6641 -20.6829 -20.7042 -20.7213 -20.7427 -20.7591 -20.7801 -20.8013 -20.8167 -20.8377 -20.8587  -20.874 -20.8941  -20.915 -20.9338 -20.9492 -20.9699
-20.9631 -20.9484 -20.9286 -20.9079 -20.8883 -20.8733 -20.8524 -20.8315 -20.8157 -20.7957 -20.7746 -20.7589 -20.7377 -20.7176 -20.6999 -20.6786 -20.6614 -20.6399 -20.6221 -20.6004  -20.582 -20.5626 -20.5413 -20.5219 -20.5022  -20.481 -20.4598 -20.4393 -20.4184 -20.3973 -20.3765 -20.3552  -20.333 -20.3114 -20.2887 -20.2663 -20.2434 -20.2203 -20.1968 -20.1733 -20.1665  -20.163 -20.1595  -20.156 -20.1524 -20.1692 -20.1919 -20.2127   -20.23  -20.243 -20.2504 -20.2504  -20.243   -20.23 -20.2127 -20.1919 -20.1692 -20.1524  -20.156 -20.1595  -20.163 -20.1665 -20.1733 -20.1968 -20.2203 -20.2434 -20.2663 -20.2887 -20.3114  -20.333 -20.3552 -20.3765 -20.3973 -20.4184 -20.4393 -20.4598  -20.481 -20.5022 -20.5219 -20.5413 -20.5626  -20.582 -20.6004 -20.6221 -20.6399 -20.6614 -20.6786 -20.6999 -20.7176 -20.7377 -20.7589 -20.7746 -20.7957 -20.8157 -20.8315 -20.8524 -20.8733 -20.8883 -20.9079 -20.9286 -20.9484 -20.9631
-20.9621 -20.9416 -20.9211 -20.9027 -20.8872 -20.8666 -20.8459 -20.8298 -20.8107 -20.7898 -20.7729 -20.7536 -20.7326 -20.7165 -20.6953 -20.6772 -20.6572 -20.6379 -20.6183 -20.5997 -20.5787 -20.5602 -20.5386 -20.5193 -20.4998   -20.48 -20.4589 -20.4374 -20.4168 -20.3962 -20.3758 -20.3541 -20.3322 -20.3107 -20.2881 -20.2658 -20.2431 -20.2201 -20.1967 -20.1732 -20.1595 -20.1564 -20.1532 -20.1501  -20.147 -20.1691 -20.1917 -20.2122 -20.2297 -20.2424  -20.249  -20.249 -20.2424 -20.2297 -20.2122 -20.1917 -20.1691  -20.147 -20.1501 -20.1532 -20.1564 -20.1595 -20.1732 -20.1967 -20.2201 -20.2431 -20.2658 -20.2881 -20.3107 -20.3322 -20.3541 -20.3758 -20.3962 -20.4168 -20.4374 -20.4589   -20.48 -20.4998 -20.5193 -20.5386 -20.5602 -20.5787 -20.5997 -20.6183 -20.6379 -20.6572 -20.6772 -20.6953 -20.7165 -20.7326 -20.7536 -20.7729 -20.7898 -20.8107 -20.8298 -20.8459 -20.8666 -20.8872 -20.9027 -20.9211 -20.9416 -20.9621
-20.9541 -20.9338  -20.917 -20.9006 -20.8802 -20.8597 -20.8439 -20.8252 -20.8045 -20.7867  -20.769 -20.7481 -20.7311 -20.7115 -20.6905 -20.6741 -20.6529 -20.6359 -20.6145 -20.5968 -20.5753  -20.557 -20.5384 -20.5165 -20.4973 -20.4777 -20.4577 -20.4374 -20.4165 -20.3958 -20.3746  -20.353 -20.3312 -20.3099 -20.2875 -20.2654 -20.2428 -20.2198 -20.1966 -20.1732 -20.1526 -20.1498  -20.147 -20.1442 -20.1455  -20.169 -20.1914 -20.2117 -20.2291 -20.2417 -20.2481 -20.2481 -20.2417 -20.2291 -20.2117 -20.1914  -20.169 -20.1455 -20.1442  -20.147 -20.1498 -20.1526 -20.1732 -20.1966 -20.2198 -20.2428 -20.2654 -20.2875 -20.3099 -20.3312  -20.353 -20.3746 -20.3958 -20.4165 -20.4374 -20.4577 -20.4777 -20.4973 -20.5165 -20.5384  -20.557 -20.5753 -20.5968 -20.6145 -20.6359 -20.6529 -20.6741 -20.6905 -20.7115 -20.7311 -20.7481  -20.769 -20.7867 -20.8045 -20.8252 -20.8439 -20.8597 -20.8802 -20.9006  -20.917 -20.9338 -20.9541
-20.9458 -20.9314 -20.9135 -20.8932 -20.8729 -20.8579 -20.8392 -20.8187 -20.8004 -20.7839 -20.7632 -20.7446 -20.7273 -20.7064 -20.6904 -20.6695 -20.6507 -20.6317 -20.6122 -20.5931 -20.5748 -20.5538 -20.5354 -20.5151 -20.4947 -20.4753 -20.4556 -20.4355 -20.4151 -20.3943 -20.3732 -20.3518 -20.3302 -20.3091 -20.2868 -20.2649 -20.2424 -20.2196 -20.1965 -20.1731 -20.1495 -20.1432 -20.1408 -20.1384 -20.1455 -20.1689 -20.1912 -20.2112 -20.2283 -20.2404 -20.2472 -20.2472 -20.2404 -20.2283 -20.2112 -20.1912 -20.1689 -20.1455 -20.1384 -20.1408 -20.1432 -20.1495 -20.1731 -20.1965 -20.2196 -20.2424 -20.2649 -20.2868 -20.3091 -20.3302 -20.3518 -20.3732 -20.3943 -20.4151 -20.4355 -20.4556 -20.4753 -20.4947 -20.5151 -20.5354 -20.5538 -20.5748 -20.5931 -20.6122 -20.6317 -20.6507 -20.6695 -20.6904 -20.7064 -20.7273 -20.7446 -20.7632 -20.7839 -20.8004 -20.8187 -20.8392 -20.8579 -20.8729 -20.8932 -20.9135 -20.9314 -20.9458
-20.9457 -20.9257 -20.9056  -20.886  -20.872 -20.8526 -20.8323 -20.8142 -20.7982 -20.7777  -20.758 -20.7425 -20.7219 -20.7035 -20.6856 -20.6647 -20.6485 -20.6274 -20.6105 -20.5893 -20.5718 -20.5505 -20.5323 -20.5137 -20.4922 -20.4729 -20.4534 -20.4335 -20.4133 -20.3927 -20.3718 -20.3506 -20.3297 -20.3083 -20.2865 -20.2643  -20.242 -20.2193 -20.1964  -20.173 -20.1495 -20.1366 -20.1345 -20.1325 -20.1455 -20.1688 -20.1909 -20.2106 -20.2273 -20.2394 -20.2457 -20.2457 -20.2394 -20.2273 -20.2106 -20.1909 -20.1688 -20.1455 -20.1325 -20.1345 -20.1366 -20.1495  -20.173 -20.1964 -20.2193  -20.242 -20.2643 -20.2865 -20.3083 -20.3297 -20.3506 -20.3718 -20.3927 -20.4133 -20.4335 -20.4534 -20.4729 -20.4922 -20.5137 -20.5323 -20.5505 -20.5718 -20.5893 -20.6105 -20.6274 -20.6485 -20.6647 -20.6856 -20.7035 -20.7219 -20.7425  -20.758 -20.7777 -20.7982 -20.8142 -20.8323 -20.8526  -20.872  -20.886 -20.9056 -20.9257 -20.9457
-20.9374 -20.9175 -20.9001 -20.8855 -20.8654 -20.8453 -20.8279  -20.812 -20.7917 -20.7715 -20.7572 -20.7368 -20.7167 -20.7012 -20.6805 -20.6636 -20.6439 -20.6247 -20.6064  -20.587 -20.5681 -20.5504  -20.529 -20.5107  -20.492 -20.4703 -20.4511 -20.4314 -20.4114  -20.391 -20.3703 -20.3493 -20.3291 -20.3074 -20.2861 -20.2637 -20.2416  -20.219 -20.1963 -20.1729 -20.1495 -20.1299 -20.1282 -20.1266 -20.1455 -20.1686 -20.1905   -20.21 -20.2264  -20.239 -20.2454 -20.2454  -20.239 -20.2264   -20.21 -20.1905 -20.1686 -20.1455 -20.1266 -20.1282 -20.1299 -20.1495 -20.1729 -20.1963  -20.219 -20.2416 -20.2637 -20.2861 -20.3074 -20.3291 -20.3493 -20.3703  -20.391 -20.4114 -20.4314 -20.4511 -20.4703  -20.492 -20.5107  -20.529 -20.5504 -20.5681  -20.587 -20.6064 -20.6247 -20.6439 -20.6636 -20.6805 -20.7012 -20.7167 -20.7368 -20.7572 -20.7715 -20.7917  -20.812 -20.8279 -20.8453 -20.8654 -20.8855 -20.9001 -20.9175 -20.9374
-20.9287 -20.9141 -20.8976 -20.8777 -20.8578 -20.8417 -20.8252 -20.8051  -20.785 -20.7714 -20.7511 -20.7308 -20.7163 -20.6958 -20.6764 -20.6598 -20.6392  -20.623 -20.6022 -20.5854 -20.5644 -20.5469 -20.5267 -20.5077 -20.4892 -20.4698 -20.4486 -20.4292 -20.4094 -20.3893 -20.3688 -20.3479  -20.328 -20.3064 -20.2853 -20.2631 -20.2411 -20.2187 -20.1961 -20.1728 -20.1494 -20.1257  -20.122 -20.1218 -20.1454 -20.1685 -20.1902 -20.2099 -20.2262 -20.2376 -20.2435 -20.2435 -20.2376 -20.2262 -20.2099 -20.1902 -20.1685 -20.1454 -20.1218  -20.122 -20.1257 -20.1494 -20.1728 -20.1961 -20.2187 -20.2411 -20.2631 -20.2853 -20.3064  -20.328 -20.3479 -20.3688 -20.3893 -20.4094 -20.4292 -20.4486 -20.4698 -20.4892 -20.5077 -20.5267 -20.5469 -20.5644 -20.5854 -20.6022  -20.623 -20.6392 -20.6598 -20.6764 -20.6958 -20.7163 -20.7308 -20.7511 -20.7714  -20.785 -20.8051 -20.8252 -20.8417 -20.8578 -20.8777 -20.8976 -20.9141 -20.9287
-20.9282 -20.9091 -20.8894 -20.8697 -20.8554 -20.8379  -20.818 -20.7984 -20.7849 -20.7649 -20.7448 -20.7298 -20.7105 -20.6902 -20.6753 -20.6548 -20.6373 -20.6185 -20.5992 -20.5813 -20.5624 -20.5433 -20.5257 -20.5045 -20.4863 -20.4677  -20.448  -20.427 -20.4074 -20.3875 -20.3672 -20.3479 -20.3268 -20.3054 -20.2845 -20.2624 -20.2406 -20.2183 -20.1958 -20.1727 -20.1494 -20.1257 -20.1157 -20.1218 -20.1453 -20.1683 -20.1898 -20.2094 -20.2254 -20.2364 -20.2432 -20.2432 -20.2364 -20.2254 -20.2094 -20.1898 -20.1683 -20.1453 -20.1218 -20.1157 -20.1257 -20.1494 -20.1727 -20.1958 -20.2183 -20.2406 -20.2624 -20.2845 -20.3054 -20.3268 -20.3479 -20.3672 -20.3875 -20.4074  -20.427  -20.448 -20.4677 -20.4863 -20.5045 -20.5257 -20.5433 -20.5624 -20.5813 -20.5992 -20.6185 -20.6373 -20.6548 -20.6753 -20.6902 -20.7105 -20.7298 -20.7448 -20.7649 -20.7849 -20.7984  -20.818 -20.8379 -20.8554 -20.8697 -20.8894 -20.9091 -20.9282
-20.9199 -20.9004 -20.8829 -20.8692   -20.85 -20.8303 -20.8118 -20.7981 -20.7782 -20.7583 -20.7429 -20.7247 -20.7046 -20.6892 -20.6699 -20.6498 -20.6343 -20.6138 -20.5978 -20.5772 -20.5605 -20.5396 -20.5223 -20.5034 -20.4833 -20.4649 -20.4462 -20.4268 -20.4061 -20.3861 -20.3667 -20.3465 -20.3256 -20.3043 -20.2837  -20.262 -20.2401 -20.2179 -20.1956 -20.1725 -20.1493 -20.1257 -20.1094 -20.1218 -20.1453 -20.1681 -20.1894 -20.2087 -20.2244 -20.2362 -20.2416 -20.2416 -20.2362 -20.2244 -20.2087 -20.1894 -20.1681 -20.1453 -20.1218 -20.1094 -20.1257 -20.1493 -20.1725 -20.1956 -20.2179 -20.2401  -20.262 -20.2837 -20.3043 -20.3256 -20.3465 -20.3667 -20.3861 -20.4061 -20.4268 -20.4462 -20.4649 -20.4833 -20.5034 -20.5223 -20.5396 -20.5605 -20.5772 -20.5978 -20.6138 -20.6343 -20.6498 -20.6699 -20.6892 -20.7046 -20.7247 -20.7429 -20.7583 -20.7782 -20.7981 -20.8118 -20.8303   -20.85 -20.8692 -20.8829 -20.9004 -20.9199
-20.9109 -20.8967 -20.8809 -20.8615  -20.842 -20.8253 -20.8106 -20.7909 -20.7712 -20.7561 -20.7384 -20.7185 -20.7021 -20.6845 -20.6644 -20.6496 -20.6294 -20.6114 -20.5934 -20.5743 -20.5565 -20.5382 -20.5188 -20.5013 -20.4807 -20.4621 -20.4436 -20.4246 -20.4053 -20.3856 -20.3655 -20.3451 -20.3243 -20.3032 -20.2828 -20.2617 -20.2395 -20.2175 -20.1953 -20.1724 -20.1492 -20.1257 -20.1031 -20.1217 -20.1452 -20.1679  -20.189  -20.208 -20.2234 -20.2348 -20.2408 -20.2408 -20.2348 -20.2234  -20.208  -20.189 -20.1679 -20.1452 -20.1217 -20.1031 -20.1257 -20.1492 -20.1724 -20.1953 -20.2175 -20.2395 -20.2617 -20.2828 -20.3032 -20.3243 -20.3451 -20.3655 -20.3856 -20.4053 -20.4246 -20.4436 -20.4621 -20.4807 -20.5013 -20.5188 -20.5382 -20.5565 -20.5743 -20.5934 -20.6114 -20.6294 -20.6496 -20.6644 -20.6845 -20.7021 -20.7185 -20.7384 -20.7561 -20.7712 -20.7909 -20.8106 -20.8253  -20.842 -20.8615 -20.8809 -20.8967 -20.9109
-20.9105 -20.8916 -20.8723  -20.853 -20.8387 -20.8225  -20.803 -20.7835 -20.7692 -20.7515 -20.7318 -20.7149 -20.6986 -20.6787 -20.6623 -20.6443 -20.6242 -20.6091 -20.5888 -20.5729 -20.5524 -20.5358 -20.5151 -20.4979 -20.4802 -20.4592 -20.4409 -20.4222 -20.4031 -20.3836 -20.3637 -20.3435 -20.3229 -20.3031 -20.2818 -20.2609 -20.2389  -20.217  -20.195 -20.1722 -20.1491 -20.1257  -20.102 -20.1217 -20.1451 -20.1677 -20.1886 -20.2073 -20.2226 -20.2334 -20.2396 -20.2396 -20.2334 -20.2226 -20.2073 -20.1886 -20.1677 -20.1451 -20.1217  -20.102 -20.1257 -20.1491 -20.1722  -20.195  -20.217 -20.2389 -20.2609 -20.2818 -20.3031 -20.3229 -20.3435 -20.3637 -20.3836 -20.4031 -20.4222 -20.4409 -20.4592 -20.4802 -20.4979 -20.5151 -20.5358 -20.5524 -20.5729 -20.5888 -20.6091 -20.6242 -20.6443 -20.6623 -20.6787 -20.6986 -20.7149 -20.7318 -20.7515 -20.7692 -20.7835  -20.803 -20.8225 -20.8387  -20.853 -20.8723 -20.8916 -20.9105
-20.9016 -20.8826 -20.8656 -20.8522 -20.8338 -20.8145 -20.7955 -20.7824  -20.764 -20.7446 -20.7277 -20.7121 -20.6924 -20.6748 -20.6588 -20.6389 -20.6236 -20.6041 -20.5861 -20.5685 -20.5498 -20.5319 -20.5147 -20.4945 -20.4771 -20.4586 -20.4382 -20.4197 -20.4009 -20.3816 -20.3619 -20.3419 -20.3215  -20.302 -20.2808 -20.2602 -20.2389  -20.217 -20.1947  -20.172  -20.149 -20.1256  -20.102 -20.1217  -20.145 -20.1674 -20.1881 -20.2066 -20.2223 -20.2333 -20.2383 -20.2383 -20.2333 -20.2223 -20.2066 -20.1881 -20.1674  -20.145 -20.1217  -20.102 -20.1256  -20.149  -20.172 -20.1947  -20.217 -20.2389 -20.2602 -20.2808  -20.302 -20.3215 -20.3419 -20.3619 -20.3816 -20.4009 -20.4197 -20.4382 -20.4586 -20.4771 -20.4945 -20.5147 -20.5319 -20.5498 -20.5685 -20.5861 -20.6041 -20.6236 -20.6389 -20.6588 -20.6748 -20.6924 -20.7121 -20.7277 -20.7446  -20.764 -20.7824 -20.7955 -20.8145 -20.8338 -20.8522 -20.8656 -20.8826 -20.9016
-20.8925 -20.8791 -20.8635 -20.8445 -20.8254 -20.8087 -20.7952  -20.776 -20.7567 -20.7406 -20.7251 -20.7056 -20.6873 -20.6727  -20.653 -20.6358  -20.619 -20.5991 -20.5841  -20.564 -20.5482 -20.5279 -20.5114 -20.4916 -20.4738 -20.4562  -20.437 -20.4172 -20.3985 -20.3795 -20.3601 -20.3403 -20.3203 -20.3008 -20.2798 -20.2593 -20.2382 -20.2166 -20.1944 -20.1718 -20.1489 -20.1256  -20.102 -20.1217 -20.1449 -20.1672 -20.1876 -20.2058 -20.2212 -20.2317 -20.2376 -20.2376 -20.2317 -20.2212 -20.2058 -20.1876 -20.1672 -20.1449 -20.1217  -20.102 -20.1256 -20.1489 -20.1718 -20.1944 -20.2166 -20.2382 -20.2593 -20.2798 -20.3008 -20.3203 -20.3403 -20.3601 -20.3795 -20.3985 -20.4172  -20.437 -20.4562 -20.4738 -20.4916 -20.5114 -20.5279 -20.5482  -20.564 -20.5841 -20.5991  -20.619 -20.6358  -20.653 -20.6727 -20.6873 -20.7056 -20.7251 -20.7406 -20.7567  -20.776 -20.7952 -20.8087 -20.8254 -20.8445 -20.8635 -20.8791 -20.8925
-20.8922 -20.8733 -20.8545 -20.8357 -20.8218 -20.8064 -20.7873 -20.7683 -20.7534 -20.7374 -20.7182 -20.6998 -20.6861 -20.6666  -20.648 -20.6334 -20.6137  -20.598 -20.5792 -20.5614 -20.5439 -20.5259 -20.5076 -20.4909 -20.4704 -20.4531 -20.4354  -20.416 -20.3961 -20.3773 -20.3581 -20.3385 -20.3201 -20.2996 -20.2787 -20.2585 -20.2375  -20.216  -20.194 -20.1715 -20.1488 -20.1255  -20.102 -20.1216 -20.1447 -20.1669 -20.1875 -20.2058 -20.2201 -20.2303 -20.2358 -20.2358 -20.2303 -20.2201 -20.2058 -20.1875 -20.1669 -20.1447 -20.1216  -20.102 -20.1255 -20.1488 -20.1715  -20.194  -20.216 -20.2375 -20.2585 -20.2787 -20.2996 -20.3201 -20.3385 -20.3581 -20.3773 -20.3961  -20.416 -20.4354 -20.4531 -20.4704 -20.4909 -20.5076 -20.5259 -20.5439 -20.5614 -20.5792  -20.598 -20.6137 -20.6334  -20.648 -20.6666 -20.6861 -20.6998 -20.7182 -20.7374 -20.7534 -20.7683 -20.7873 -20.8064 -20.8218 -20.8357 -20.8545 -20.8733 -20.8922
-20.8825 -20.8639 -20.8481  -20.835 -20.8169  -20.798 -20.7792 -20.7662 -20.7492 -20.7302 -20.7124 -20.6989 -20.6796 -20.6604 -20.6471 -20.6277 -20.6099  -20.594 -20.5743 -20.5593 -20.5394 -20.5238 -20.5037 -20.4873 -20.4691   -20.45 -20.4325 -20.4145 -20.3957 -20.3759 -20.3567 -20.3382 -20.3186 -20.2983 -20.2777 -20.2576 -20.2368 -20.2155 -20.1936 -20.1713 -20.1486 -20.1255  -20.102 -20.1216 -20.1446 -20.1666 -20.1871  -20.205  -20.219 -20.2302 -20.2356 -20.2356 -20.2302  -20.219  -20.205 -20.1871 -20.1666 -20.1446 -20.1216  -20.102 -20.1255 -20.1486 -20.1713 -20.1936 -20.2155 -20.2368 -20.2576 -20.2777 -20.2983 -20.3186 -20.3382 -20.3567 -20.3759 -20.3957 -20.4145 -20.4325   -20.45 -20.4691 -20.4873 -20.5037 -20.5238 -20.5394 -20.5593 -20.5743  -20.594 -20.6099 -20.6277 -20.6471 -20.6604 -20.6796 -20.6989 -20.7124 -20.7302 -20.7492 -20.7662 -20.7792  -20.798 -20.8169  -20.835 -20.8481 -20.8639 -20.8825
-20.8744 -20.8612 -20.8453 -20.8267 -20.8081 -20.7919 -20.7791 -20.7604 -20.7416 -20.7249 -20.7111 -20.6921  -20.673 -20.6602 -20.6411 -20.6218 -20.6082 -20.5887 -20.5729 -20.5546 -20.5371 -20.5195 -20.5025 -20.4836  -20.467 -20.4473 -20.4295 -20.4118 -20.3937 -20.3751 -20.3561 -20.3368  -20.317 -20.2969 -20.2776 -20.2566 -20.2361 -20.2149 -20.1932  -20.171 -20.1485 -20.1254  -20.102 -20.1215 -20.1445 -20.1663 -20.1866 -20.2042 -20.2189 -20.2286 -20.2335 -20.2335 -20.2286 -20.2189 -20.2042 -20.1866 -20.1663 -20.1445 -20.1215  -20.102 -20.1254 -20.1485  -20.171 -20.1932 -20.2149 -20.2361 -20.2566 -20.2776 -20.2969  -20.317 -20.3368 -20.3561 -20.3751 -20.3937 -20.4118 -20.4295 -20.4473  -20.467 -20.4836 -20.5025 -20.5195 -20.5371 -20.5546 -20.5729 -20.5887 -20.6082 -20.6218 -20.6411 -20.6602  -20.673 -20.6921 -20.7111 -20.7249 -20.7416 -20.7604 -20.7791 -20.7919 -20.8081 -20.8267 -20.8453 -20.8612 -20.8744
-20.8727 -20.8543  -20.836 -20.8176 -20.8047 -20.7896  -20.771 -20.7524 -20.7374 -20.7227 -20.7039 -20.6851 -20.6724  -20.654 -20.6349 -20.6218 -20.6026 -20.5845 -20.5692 -20.5497 -20.5349 -20.5152 -20.4996 -20.4797 -20.4635 -20.4467 -20.4264  -20.409 -20.3911 -20.3728 -20.3541 -20.3349 -20.3154 -20.2955 -20.2764 -20.2556 -20.2353 -20.2143 -20.1928 -20.1707 -20.1483 -20.1254  -20.102 -20.1215 -20.1443 -20.1659 -20.1861 -20.2034 -20.2177 -20.2273 -20.2332 -20.2332 -20.2273 -20.2177 -20.2034 -20.1861 -20.1659 -20.1443 -20.1215  -20.102 -20.1254 -20.1483 -20.1707 -20.1928 -20.2143 -20.2353 -20.2556 -20.2764 -20.2955 -20.3154 -20.3349 -20.3541 -20.3728 -20.3911  -20.409 -20.4264 -20.4467 -20.4635 -20.4797 -20.4996 -20.5152 -20.5349 -20.5497 -20.5692 -20.5845 -20.6026 -20.6218 -20.6349  -20.654 -20.6724 -20.6851 -20.7039 -20.7227 -20.7374 -20.7524  -20.771 -20.7896 -20.8047 -20.8176  -20.836 -20.8543 -20.8727
-20.8627 -20.8446 -20.8304 -20.8176 -20.7993 -20.7809 -20.7625 -20.7499 -20.7338 -20.7152 -20.6969 -20.6846 -20.6663 -20.6475 -20.6337 -20.6159 -20.5968 -20.5833  -20.564 -20.5484 -20.5302 -20.5134 -20.4955 -20.4797 -20.4598 -20.4434 -20.4259 -20.4061 -20.3885 -20.3704  -20.352 -20.3331 -20.3137  -20.294 -20.2752 -20.2546 -20.2345 -20.2137 -20.1923 -20.1704 -20.1482 -20.1253  -20.102 -20.1214 -20.1441 -20.1656 -20.1855 -20.2025 -20.2165  -20.227 -20.2315 -20.2315  -20.227 -20.2165 -20.2025 -20.1855 -20.1656 -20.1441 -20.1214  -20.102 -20.1253 -20.1482 -20.1704 -20.1923 -20.2137 -20.2345 -20.2546 -20.2752  -20.294 -20.3137 -20.3331  -20.352 -20.3704 -20.3885 -20.4061 -20.4259 -20.4434 -20.4598 -20.4797 -20.4955 -20.5134 -20.5302 -20.5484  -20.564 -20.5833 -20.5968 -20.6159 -20.6337 -20.6475 -20.6663 -20.6846 -20.6969 -20.7152 -20.7338 -20.7499 -20.7625 -20.7809 -20.7993 -20.8176 -20.8304 -20.8446 -20.8627
-20.8561 -20.8432 -20.8264 -20.8083 -20.7902  -20.775 -20.7624 -20.7442 -20.7258 -20.7091 -20.6966  -20.678 -20.6594 -20.6455 -20.6286 -20.6098  -20.596 -20.5778 -20.5596 -20.5448 -20.5255 -20.5108 -20.4913 -20.4758 -20.4575 -20.4399 -20.4233 -20.4052 -20.3858  -20.368 -20.3498 -20.3311  -20.312  -20.294  -20.274 -20.2536 -20.2337 -20.2131 -20.1918 -20.1701  -20.148 -20.1252  -20.102 -20.1213 -20.1439 -20.1652 -20.1849 -20.2017 -20.2154 -20.2254 -20.2306 -20.2306 -20.2254 -20.2154 -20.2017 -20.1849 -20.1652 -20.1439 -20.1213  -20.102 -20.1252  -20.148 -20.1701 -20.1918 -20.2131 -20.2337 -20.2536  -20.274  -20.294  -20.312 -20.3311 -20.3498  -20.368 -20.3858 -20.4052 -20.4233 -20.4399 -20.4575 -20.4758 -20.4913 -20.5108 -20.5255 -20.5448 -20.5596 -20.5778  -20.596 -20.6098 -20.6286 -20.6455 -20.6594  -20.678 -20.6966 -20.7091 -20.7258 -20.7442 -20.7624  -20.775 -20.7902 -20.8083 -20.8264 -20.8432 -20.8561
-20.8525 -20.8346 -20.8167    -20.8 -20.7875 -20.7721 -20.7539 -20.7358 -20.7213 -20.7074 -20.6891 -20.6707 -20.6574 -20.6408 -20.6222 -20.6076  -20.591 -20.5722 -20.5587 -20.5397 -20.5243 -20.5062 -20.4903 -20.4718 -20.4561 -20.4364   -20.42 -20.4032 -20.3851 -20.3656 -20.3475 -20.3291 -20.3109 -20.2925 -20.2727 -20.2535 -20.2328 -20.2124 -20.1913   -20.17 -20.1478 -20.1251  -20.102 -20.1213 -20.1438 -20.1649 -20.1843 -20.2016 -20.2153 -20.2241 -20.2293 -20.2293 -20.2241 -20.2153 -20.2016 -20.1843 -20.1649 -20.1438 -20.1213  -20.102 -20.1251 -20.1478   -20.17 -20.1913 -20.2124 -20.2328 -20.2535 -20.2727 -20.2925 -20.3109 -20.3291 -20.3475 -20.3656 -20.3851 -20.4032   -20.42 -20.4364 -20.4561 -20.4718 -20.4903 -20.5062 -20.5243 -20.5397 -20.5587 -20.5722  -20.591 -20.6076 -20.6222 -20.6408 -20.6574 -20.6707 -20.6891 -20.7074 -20.7213 -20.7358 -20.7539 -20.7721 -20.7875    -20.8 -20.8167 -20.8346 -20.8525
-20.8421  -20.825 -20.8125 -20.7988  -20.781 -20.7631 -20.7457 -20.7335 -20.7177 -20.6996 -20.6815 -20.6693 -20.6524  -20.634 -20.6192 -20.6036  -20.585 -20.5708 -20.5533 -20.5352 -20.5206 -20.5016  -20.487 -20.4677 -20.4523 -20.4358 -20.4167 -20.4001 -20.3831 -20.3655 -20.3467 -20.3285 -20.3103  -20.291 -20.2713 -20.2525 -20.2319 -20.2117 -20.1908 -20.1697 -20.1476  -20.125  -20.102 -20.1212 -20.1436 -20.1645 -20.1837 -20.2007  -20.214 -20.2237  -20.228  -20.228 -20.2237  -20.214 -20.2007 -20.1837 -20.1645 -20.1436 -20.1212  -20.102  -20.125 -20.1476 -20.1697 -20.1908 -20.2117 -20.2319 -20.2525 -20.2713  -20.291 -20.3103 -20.3285 -20.3467 -20.3655 -20.3831 -20.4001 -20.4167 -20.4358 -20.4523 -20.4677  -20.487 -20.5016 -20.5206 -20.5352 -20.5533 -20.5708  -20.585 -20.6036 -20.6192  -20.634 -20.6524 -20.6693 -20.6815 -20.6996 -20.7177 -20.7335 -20.7457 -20.7631  -20.781 -20.7988 -20.8125  -20.825 -20.8421
