-11.3827 -11.2936 -11.2116 -11.1403 -11.0543 -10.9625 -10.8891 -10.7982 -10.7199 -10.6278 -10.5405 -10.4529  -10.359 -10.2587 -10.1485 -10.1698 -10.2288 -10.1698 -10.1485 -10.2587  -10.359 -10.4529 -10.5405 -10.6278 -10.7199 -10.7982 -10.8891 -10.9625 -11.0543 -11.1403 -11.2116 -11.2936 -11.3827
-11.3541 -11.2828 -11.2045 -11.1154 -11.0264 -10.9571 -10.8708 -10.7862 -10.7039  -10.623 -10.5368 -10.4454 -10.3542 -10.2563 -10.1481  -10.169 -10.2288  -10.169 -10.1481 -10.2563 -10.3542 -10.4454 -10.5368  -10.623 -10.7039 -10.7862 -10.8708 -10.9571 -11.0264 -11.1154 -11.2045 -11.2828 -11.3541
-11.3428 -11.2565 -11.1702 -11.0932 -11.0251 -10.9373 -10.8509  -10.779 -10.6892 -10.6095 -10.5262 -10.4375 -10.3491 -10.2538 -10.1476  -10.168  -10.224  -10.168 -10.1476 -10.2538 -10.3491 -10.4375 -10.5262 -10.6095 -10.6892  -10.779 -10.8509 -10.9373 -11.0251 -11.0932 -11.1702 -11.2565 -11.3428
-11.3017 -11.2292 -11.1612 -11.0838 -10.9975 -10.9156 -10.8482 -10.7591 -10.6872 -10.5984 -10.5152 -10.4363 -10.3451 -10.2511 -10.1471  -10.167  -10.224  -10.167 -10.1471 -10.2511 -10.3451 -10.4363 -10.5152 -10.5984 -10.6872 -10.7591 -10.8482 -10.9156 -10.9975 -11.0838 -11.1612 -11.2292 -11.3017
-11.2972 -11.2182 -11.1348 -11.0513 -10.9803 -10.9112 -10.8249 -10.7506 -10.6701 -10.5955 -10.5141 -10.4293 -10.3438 -10.2503 -10.1466 -10.1659 -10.2191 -10.1659 -10.1466 -10.2503 -10.3438 -10.4293 -10.5141 -10.5955 -10.6701 -10.7506 -10.8249 -10.9112 -10.9803 -11.0513 -11.1348 -11.2182 -11.2972
-11.2594 -11.1789 -11.1098 -11.0451 -10.9679 -10.8844 -10.8119 -10.7386 -10.6564  -10.581 -10.5037 -10.4208 -10.3382 -10.2483  -10.146 -10.1653 -10.2191 -10.1653  -10.146 -10.2483 -10.3382 -10.4208 -10.5037  -10.581 -10.6564 -10.7386 -10.8119 -10.8844 -10.9679 -11.0451 -11.1098 -11.1789 -11.2594
-11.2393 -11.1745 -11.0984 -11.0179 -10.9373 -10.8733  -10.801 -10.7175 -10.6523 -10.5686 -10.4919 -10.4127 -10.3325 -10.2453 -10.1453 -10.1648  -10.214 -10.1648 -10.1453 -10.2453 -10.3325 -10.4127 -10.4919 -10.5686 -10.6523 -10.7175  -10.801 -10.8733 -10.9373 -11.0179 -11.0984 -11.1745 -11.2393
 -11.216 -11.1385  -11.061 -10.9961 -10.9347 -10.8568 -10.7763 -10.7144 -10.6341  -10.566 -10.4873  -10.412 -10.3264 -10.2422 -10.1447 -10.1635  -10.214 -10.1635 -10.1447 -10.2422 -10.3264  -10.412 -10.4873  -10.566 -10.6341 -10.7144 -10.7763 -10.8568 -10.9347 -10.9961  -11.061 -11.1385  -11.216
-11.1802 -11.1188 -11.0574 -10.9835  -10.906 -10.8303 -10.7723 -10.6958 -10.6231 -10.5506 -10.4797 -10.4028 -10.3246  -10.239 -10.1439 -10.1623 -10.2088 -10.1623 -10.1439  -10.239 -10.3246 -10.4028 -10.4797 -10.5506 -10.6231 -10.6958 -10.7723 -10.8303  -10.906 -10.9835 -11.0574 -11.1188 -11.1802
-11.1716 -11.0971 -11.0227 -10.9483 -10.8882 -10.8285  -10.751 -10.6775 -10.6153 -10.5383 -10.4672 -10.3934 -10.3202 -10.2356 -10.1432 -10.1609 -10.2088 -10.1609 -10.1432 -10.2356 -10.3202 -10.3934 -10.4672 -10.5383 -10.6153 -10.6775  -10.751 -10.8285 -10.8882 -10.9483 -11.0227 -11.0971 -11.1716
-11.1261 -11.0621 -11.0041 -10.9462 -10.8739 -10.7995  -10.732 -10.6735  -10.596 -10.5348 -10.4601 -10.3889 -10.3138 -10.2329 -10.1424 -10.1596 -10.2036 -10.1596 -10.1424 -10.2329 -10.3138 -10.3889 -10.4601 -10.5348  -10.596 -10.6735  -10.732 -10.7995 -10.8739 -10.9462 -11.0041 -11.0621 -11.1261
-11.1201 -11.0548 -10.9836 -10.9123  -10.841 -10.7865 -10.7251 -10.6507 -10.5892 -10.5185 -10.4543 -10.3837 -10.3071 -10.2321 -10.1415 -10.1581 -10.2036 -10.1581 -10.1415 -10.2321 -10.3071 -10.3837 -10.4543 -10.5185 -10.5892 -10.6507 -10.7251 -10.7865  -10.841 -10.9123 -10.9836 -11.0548 -11.1201
-11.0796 -11.0115   -10.95 -10.8955  -10.841 -10.7698 -10.6985 -10.6402 -10.5762 -10.5075  -10.441 -10.3737 -10.3039 -10.2285 -10.1406 -10.1566 -10.1982 -10.1566 -10.1406 -10.2285 -10.3039 -10.3737  -10.441 -10.5075 -10.5762 -10.6402 -10.6985 -10.7698  -10.841 -10.8955   -10.95 -11.0115 -11.0796
