-21.9966 -21.8854 -21.7741 -21.6629 -21.5517 -21.4404 -21.3292 -21.2179 -21.1067 -20.9955 -20.8842  -20.773 -20.6617 -20.5505 -20.4393  -20.328  -20.328 -20.4393 -20.5505 -20.6617  -20.773 -20.8842 -20.9955 -21.1067 -21.2179 -21.3292 -21.4404 -21.5517 -21.6629 -21.7741 -21.8854 -21.9966
-21.9789 -21.8687 -21.7585 -21.6483 -21.5381 -21.4279 -21.3177 -21.2075 -21.0973 -20.9871 -20.8769 -20.7667 -20.6565 -20.5463 -20.4361 -20.3259 -20.3259 -20.4361 -20.5463 -20.6565 -20.7667 -20.8769 -20.9871 -21.0973 -21.2075 -21.3177 -21.4279 -21.5381 -21.6483 -21.7585 -21.8687 -21.9789
-21.9608 -21.8517 -21.7426 -21.6334 -21.5243 -21.4151  -21.306 -21.1969 -21.0877 -20.9786 -20.8694 -20.7603 -20.6512  -20.542 -20.4329 -20.3237 -20.3237 -20.4329  -20.542 -20.6512 -20.7603 -20.8694 -20.9786 -21.0877 -21.1969  -21.306 -21.4151 -21.5243 -21.6334 -21.7426 -21.8517 -21.9608
-21.9423 -21.8342 -21.7262 -21.6181 -21.5101  -21.402  -21.294 -21.1859 -21.0779 -20.9698 -20.8618 -20.7537 -20.6457 -20.5376 -20.4296 -20.3215 -20.3215 -20.4296 -20.5376 -20.6457 -20.7537 -20.8618 -20.9698 -21.0779 -21.1859  -21.294  -21.402 -21.5101 -21.6181 -21.7262 -21.8342 -21.9423
-21.9232 -21.8163 -21.7094 -21.6024 -21.4955 -21.3886 -21.2816 -21.1747 -21.0678 -20.9608 -20.8539  -20.747   -20.64 -20.5331 -20.4262 -20.3192 -20.3192 -20.4262 -20.5331   -20.64  -20.747 -20.8539 -20.9608 -21.0678 -21.1747 -21.2816 -21.3886 -21.4955 -21.6024 -21.7094 -21.8163 -21.9232
-21.9038  -21.798 -21.6922 -21.5864 -21.4806 -21.3748  -21.269 -21.1632 -21.0574 -20.9516 -20.8458   -20.74 -20.6343 -20.5285 -20.4227 -20.3169 -20.3169 -20.4227 -20.5285 -20.6343   -20.74 -20.8458 -20.9516 -21.0574 -21.1632  -21.269 -21.3748 -21.4806 -21.5864 -21.6922  -21.798 -21.9038
-21.8998 -21.7792 -21.6746   -21.57 -21.4654 -21.3607 -21.2561 -21.1515 -21.0469 -20.9422 -20.8376  -20.733 -20.6284 -20.5237 -20.4191 -20.3145 -20.3145 -20.4191 -20.5237 -20.6284  -20.733 -20.8376 -20.9422 -21.0469 -21.1515 -21.2561 -21.3607 -21.4654   -21.57 -21.6746 -21.7792 -21.8998
-21.8991 -21.7708 -21.6567 -21.5532 -21.4498 -21.3464 -21.2429 -21.1395 -21.0361 -20.9326 -20.8292 -20.7258 -20.6223 -20.5189 -20.4155  -20.312  -20.312 -20.4155 -20.5189 -20.6223 -20.7258 -20.8292 -20.9326 -21.0361 -21.1395 -21.2429 -21.3464 -21.4498 -21.5532 -21.6567 -21.7708 -21.8991
 -21.898 -21.7702 -21.6417 -21.5361 -21.4339 -21.3317 -21.2295 -21.1273  -21.025 -20.9228 -20.8206 -20.7184 -20.6162  -20.514 -20.4118 -20.3095 -20.3095 -20.4118  -20.514 -20.6162 -20.7184 -20.8206 -20.9228  -21.025 -21.1273 -21.2295 -21.3317 -21.4339 -21.5361 -21.6417 -21.7702  -21.898
-21.8965 -21.7691 -21.6412 -21.5186 -21.4177 -21.3167 -21.2157 -21.1148 -21.0138 -20.9128 -20.8118 -20.7109 -20.6099 -20.5089  -20.408  -20.307  -20.307  -20.408 -20.5089 -20.6099 -20.7109 -20.8118 -20.9128 -21.0138 -21.1148 -21.2157 -21.3167 -21.4177 -21.5186 -21.6412 -21.7691 -21.8965
-21.8945 -21.7677 -21.6402 -21.5127 -21.4011 -21.3014 -21.2017  -21.102 -21.0023 -20.9026 -20.8029 -20.7032 -20.6035 -20.5038 -20.4041 -20.3044 -20.3044 -20.4041 -20.5038 -20.6035 -20.7032 -20.8029 -20.9026 -21.0023  -21.102 -21.2017 -21.3014 -21.4011 -21.5127 -21.6402 -21.7677 -21.8945
-21.8921 -21.7659 -21.6389 -21.5122 -21.3843 -21.2859 -21.1874  -21.089 -20.9906 -20.8922 -20.7938 -20.6954  -20.597 -20.4986 -20.4002 -20.3017 -20.3017 -20.4002 -20.4986  -20.597 -20.6954 -20.7938 -20.8922 -20.9906  -21.089 -21.1874 -21.2859 -21.3843 -21.5122 -21.6389 -21.7659 -21.8921
-21.8892 -21.7636 -21.6383 -21.5114 -21.3837   -21.27 -21.1729 -21.0758 -20.9787 -20.8816 -20.7845 -20.6874 -20.5903 -20.4932 -20.3961  -20.299  -20.299 -20.3961 -20.4932 -20.5903 -20.6874 -20.7845 -20.8816 -20.9787 -21.0758 -21.1729   -21.27 -21.3837 -21.5114 -21.6383 -21.7636 -21.8892
